ts	node	free_mb	total_mb	used_mb
2026-03-10 08:43:49.124	Node1	9.777	11.023	1.2460000000000004
2026-03-10 08:43:49.729	Node2	10.509	11.023	0.5139999999999993
2026-03-10 08:43:50.864	Node1	9.777	11.023	1.2460000000000004
2026-03-10 08:43:51.194	Node1	9.777	11.023	1.2460000000000004
2026-03-10 08:43:51.919	Node2	10.509	11.023	0.5139999999999993
2026-03-10 08:43:53.064	Node1	9.776	11.023	1.2469999999999999
2026-03-10 08:43:53.394	Node1	9.776	11.023	1.2469999999999999
2026-03-10 08:43:54.079	Node2	10.509	11.023	0.5139999999999993
2026-03-10 08:44:28.974	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:44:29.314	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:44:30.904	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:44:31.314	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:44:33.344	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:44:33.674	Node1	9.775	11.023	1.2479999999999993
2026-03-10 08:45:08.884	Node1	9.774	11.023	1.2490000000000006
2026-03-10 08:45:09.214	Node1	9.774	11.023	1.2490000000000006
2026-03-10 08:45:11.084	Node1	9.773	11.023	1.25
2026-03-10 08:45:11.414	Node1	9.773	11.023	1.25
2026-03-10 08:45:13.124	Node1	9.773	11.023	1.25
2026-03-10 08:45:13.744	Node1	9.773	11.023	1.25
2026-03-10 08:45:49.174	Node1	9.772	11.023	1.2509999999999994
2026-03-10 08:45:50.014	Node1	9.772	11.023	1.2509999999999994
2026-03-10 08:45:51.354	Node1	9.771	11.023	1.251999999999999
2026-03-10 08:45:51.824	Node1	9.771	11.023	1.251999999999999
2026-03-10 08:45:53.544	Node1	9.771	11.023	1.251999999999999
2026-03-10 08:45:54.064	Node1	9.771	11.023	1.251999999999999
2026-03-10 08:46:29.224	Node1	9.77	11.023	1.2530000000000001
2026-03-10 08:46:29.954	Node1	9.77	11.023	1.2530000000000001
2026-03-10 08:46:31.404	Node1	9.77	11.023	1.2530000000000001
2026-03-10 08:46:32.234	Node1	9.769	11.023	1.2539999999999996
2026-03-10 08:46:33.504	Node1	9.769	11.023	1.2539999999999996
2026-03-10 08:47:08.944	Node1	9.769	11.023	1.2539999999999996
2026-03-10 08:47:09.284	Node1	9.768	11.023	1.254999999999999
2026-03-10 08:47:10.694	Node1	9.768	11.023	1.254999999999999
2026-03-10 08:47:11.494	Node1	9.768	11.023	1.254999999999999
2026-03-10 08:47:12.904	Node1	9.768	11.023	1.254999999999999
2026-03-10 08:47:13.284	Node1	9.767	11.023	1.2560000000000002
2026-03-10 08:47:49.304	Node1	9.767	11.023	1.2560000000000002
2026-03-10 08:47:49.924	Node1	9.767	11.023	1.2560000000000002
2026-03-10 08:47:51.464	Node1	9.766	11.023	1.2569999999999997
2026-03-10 08:48:29.064	Node1	9.765	11.023	1.2579999999999991
2026-03-10 08:48:29.394	Node1	9.765	11.023	1.2579999999999991
2026-03-10 08:48:31.164	Node1	9.765	11.023	1.2579999999999991
2026-03-10 08:48:31.494	Node1	9.765	11.023	1.2579999999999991
2026-03-10 08:48:33.324	Node1	9.764	11.023	1.2590000000000003
2026-03-10 08:49:09.114	Node1	9.764	11.023	1.2590000000000003
2026-03-10 08:49:09.484	Node1	9.764	11.023	1.2590000000000003
2026-03-10 08:49:11.274	Node1	9.763	11.023	1.2599999999999998
2026-03-10 08:49:11.624	Node1	9.763	11.023	1.2599999999999998
2026-03-10 08:49:13.354	Node1	9.763	11.023	1.2599999999999998
2026-03-10 08:49:13.694	Node1	9.763	11.023	1.2599999999999998
2026-03-10 08:49:49.454	Node1	9.762	11.023	1.2609999999999992
2026-03-10 08:49:49.804	Node1	9.762	11.023	1.2609999999999992
2026-03-10 08:49:51.194	Node1	9.762	11.023	1.2609999999999992
2026-03-10 08:49:51.534	Node1	9.761	11.023	1.2620000000000005
2026-03-10 08:49:53.744	Node1	9.761	11.023	1.2620000000000005
2026-03-10 08:50:03.665	Node3	10.808	11.023	0.21499999999999986
2026-03-10 08:50:05.064	Node1	9.76	11.023	1.263
2026-03-10 08:50:05.285	Node3	10.808	11.023	0.21499999999999986
2026-03-10 08:50:07.595	Node3	10.807	11.023	0.2159999999999993
2026-03-10 08:51:29.304	Node1	9.76	11.023	1.263
2026-03-10 08:51:30.804	Node1	9.76	11.023	1.263
2026-03-10 08:51:33.384	Node1	9.759	11.023	1.2639999999999993
2026-03-10 08:51:50.934	Node1	9.759	11.023	1.2639999999999993
2026-03-10 08:51:51.724	Node1	9.759	11.023	1.2639999999999993
2026-03-10 08:51:52.704	Node1	9.759	11.023	1.2639999999999993
2026-03-10 08:51:53.684	Node1	9.759	11.023	1.2639999999999993
2026-03-10 08:51:54.904	Node1	9.758	11.023	1.2650000000000006
2026-03-10 08:52:30.994	Node1	9.758	11.023	1.2650000000000006
2026-03-10 08:52:31.344	Node1	9.758	11.023	1.2650000000000006
2026-03-10 08:52:32.744	Node1	9.757	11.023	1.266
2026-03-10 08:52:33.104	Node1	9.757	11.023	1.266
2026-03-10 08:52:35.264	Node1	9.757	11.023	1.266
2026-03-10 08:53:10.754	Node1	9.756	11.023	1.2669999999999995
2026-03-10 08:53:11.094	Node1	9.756	11.023	1.2669999999999995
2026-03-10 08:53:12.904	Node1	9.756	11.023	1.2669999999999995
2026-03-10 08:53:13.244	Node1	9.755	11.023	1.267999999999999
2026-03-10 08:53:15.094	Node1	9.755	11.023	1.267999999999999
2026-03-10 08:53:15.734	Node1	9.755	11.023	1.267999999999999
2026-03-10 08:53:51.184	Node1	9.754	11.023	1.2690000000000001
2026-03-10 08:53:51.524	Node1	9.754	11.023	1.2690000000000001
2026-03-10 08:53:52.894	Node1	9.754	11.023	1.2690000000000001
2026-03-10 08:53:53.304	Node1	9.753	11.023	1.2699999999999996
2026-03-10 08:53:55.094	Node1	9.753	11.023	1.2699999999999996
2026-03-10 08:53:55.434	Node1	9.753	11.023	1.2699999999999996
2026-03-10 08:54:30.894	Node1	9.736	11.023	1.286999999999999
2026-03-10 08:54:31.234	Node1	9.736	11.023	1.286999999999999
2026-03-10 08:54:33.064	Node1	9.736	11.023	1.286999999999999
2026-03-10 08:54:33.394	Node1	9.736	11.023	1.286999999999999
2026-03-10 08:54:35.264	Node1	9.736	11.023	1.286999999999999
2026-03-10 08:54:35.594	Node1	9.735	11.023	1.2880000000000003
2026-03-10 08:55:10.914	Node1	9.735	11.023	1.2880000000000003
2026-03-10 08:55:11.634	Node1	9.735	11.023	1.2880000000000003
2026-03-10 08:55:13.104	Node1	9.734	11.023	1.2889999999999997
2026-03-10 08:55:13.674	Node1	9.734	11.023	1.2889999999999997
2026-03-10 08:55:15.304	Node1	9.734	11.023	1.2889999999999997
2026-03-10 08:55:15.664	Node1	9.734	11.023	1.2889999999999997
2026-03-10 08:55:27.174	Node1	9.733	11.023	1.2899999999999991
2026-03-10 08:55:28.684	Node1	9.733	11.023	1.2899999999999991
2026-03-10 08:55:31.094	Node1	9.732	11.023	1.2910000000000004
2026-03-10 08:55:39.019	Node2	10.491	11.023	0.532
2026-03-10 08:55:41.509	Node2	10.491	11.023	0.532
2026-03-10 08:55:43.709	Node2	10.491	11.023	0.532
2026-03-10 08:56:06.964	Node1	9.731	11.023	1.2919999999999998
2026-03-10 08:56:07.674	Node1	9.731	11.023	1.2919999999999998
2026-03-10 08:56:09.154	Node1	9.731	11.023	1.2919999999999998
2026-03-10 08:56:09.494	Node1	9.731	11.023	1.2919999999999998
2026-03-10 08:56:11.214	Node1	9.731	11.023	1.2919999999999998
2026-03-10 08:56:11.924	Node1	9.73	11.023	1.2929999999999993
2026-03-10 08:56:47.324	Node1	9.73	11.023	1.2929999999999993
2026-03-10 08:56:47.664	Node1	9.73	11.023	1.2929999999999993
2026-03-10 08:56:49.304	Node1	9.729	11.023	1.2940000000000005
2026-03-10 08:56:49.634	Node1	9.729	11.023	1.2940000000000005
2026-03-10 08:56:51.504	Node1	9.729	11.023	1.2940000000000005
2026-03-10 08:56:51.834	Node1	9.729	11.023	1.2940000000000005
2026-03-10 08:57:27.184	Node1	9.728	11.023	1.295
2026-03-10 08:57:27.964	Node1	9.728	11.023	1.295
2026-03-10 08:57:29.734	Node1	9.727	11.023	1.2959999999999994
2026-03-10 08:57:30.064	Node1	9.727	11.023	1.2959999999999994
2026-03-10 08:57:31.994	Node1	9.727	11.023	1.2959999999999994
2026-03-10 08:58:07.344	Node1	9.726	11.023	1.2969999999999988
2026-03-10 08:58:07.674	Node1	9.726	11.023	1.2969999999999988
2026-03-10 08:58:09.354	Node1	9.726	11.023	1.2969999999999988
2026-03-10 08:58:09.684	Node1	9.725	11.023	1.298
2026-03-10 08:58:11.454	Node1	9.725	11.023	1.298
2026-03-10 08:58:11.784	Node1	9.725	11.023	1.298
2026-03-10 08:58:47.424	Node1	9.724	11.023	1.2989999999999995
2026-03-10 08:58:47.764	Node1	9.724	11.023	1.2989999999999995
2026-03-10 08:58:49.354	Node1	9.724	11.023	1.2989999999999995
2026-03-10 08:58:49.844	Node1	9.724	11.023	1.2989999999999995
2026-03-10 08:58:51.554	Node1	9.724	11.023	1.2989999999999995
2026-03-10 08:58:51.904	Node1	9.723	11.023	1.299999999999999
2026-03-10 08:59:27.434	Node1	9.723	11.023	1.299999999999999
2026-03-10 08:59:27.764	Node1	9.723	11.023	1.299999999999999
2026-03-10 08:59:29.694	Node1	9.722	11.023	1.3010000000000002
2026-03-10 08:59:30.024	Node1	9.722	11.023	1.3010000000000002
2026-03-10 08:59:31.734	Node1	9.722	11.023	1.3010000000000002
2026-03-10 08:59:32.064	Node1	9.722	11.023	1.3010000000000002
2026-03-10 09:00:07.304	Node1	9.721	11.023	1.3019999999999996
2026-03-10 09:00:08.034	Node1	9.721	11.023	1.3019999999999996
2026-03-10 09:00:09.504	Node1	9.72	11.023	1.302999999999999
2026-03-10 09:00:10.004	Node1	9.72	11.023	1.302999999999999
2026-03-10 09:00:11.674	Node1	9.72	11.023	1.302999999999999
2026-03-10 09:00:47.374	Node1	9.719	11.023	1.3040000000000003
2026-03-10 09:00:48.074	Node1	9.719	11.023	1.3040000000000003
2026-03-10 09:00:49.564	Node1	9.719	11.023	1.3040000000000003
2026-03-10 09:00:50.114	Node1	9.719	11.023	1.3040000000000003
2026-03-10 09:00:51.764	Node1	9.718	11.023	1.3049999999999997
2026-03-10 09:00:52.384	Node1	9.718	11.023	1.3049999999999997
2026-03-10 09:01:27.574	Node1	9.717	11.023	1.3059999999999992
2026-03-10 09:01:27.914	Node1	9.717	11.023	1.3059999999999992
2026-03-10 09:01:30.224	Node1	9.717	11.023	1.3059999999999992
2026-03-10 09:01:30.564	Node1	9.717	11.023	1.3059999999999992
2026-03-10 09:01:32.194	Node1	9.717	11.023	1.3059999999999992
2026-03-10 09:01:51.304	Node1	9.715	11.023	1.3079999999999998
2026-03-10 09:02:22.755	Node3	10.79	11.023	0.23300000000000054
2026-03-10 09:02:47.744	Node1	9.715	11.023	1.3079999999999998
2026-03-10 09:02:48.774	Node1	9.715	11.023	1.3079999999999998
2026-03-10 09:02:49.814	Node1	9.715	11.023	1.3079999999999998
2026-03-10 09:02:50.524	Node1	9.714	11.023	1.3089999999999993
2026-03-10 09:02:51.994	Node1	9.714	11.023	1.3089999999999993
2026-03-10 09:03:28.894	Node1	9.714	11.023	1.3089999999999993
2026-03-10 09:03:29.744	Node1	9.713	11.023	1.3100000000000005
2026-03-10 09:03:31.114	Node1	9.713	11.023	1.3100000000000005
2026-03-10 09:03:31.524	Node1	9.713	11.023	1.3100000000000005
2026-03-10 09:03:33.324	Node1	9.713	11.023	1.3100000000000005
2026-03-10 09:04:08.374	Node1	9.712	11.023	1.311
2026-03-10 09:04:09.034	Node1	9.712	11.023	1.311
2026-03-10 09:04:10.534	Node1	9.712	11.023	1.311
2026-03-10 09:04:11.064	Node1	9.711	11.023	1.3119999999999994
2026-03-10 09:04:12.734	Node1	9.711	11.023	1.3119999999999994
2026-03-10 09:04:13.064	Node1	9.711	11.023	1.3119999999999994
2026-03-10 09:04:48.754	Node1	9.71	11.023	1.3129999999999988
2026-03-10 09:04:49.094	Node1	9.71	11.023	1.3129999999999988
2026-03-10 09:04:50.734	Node1	9.71	11.023	1.3129999999999988
2026-03-10 09:04:51.064	Node1	9.709	11.023	1.314
2026-03-10 09:04:52.379	Node2	10.489	11.023	0.5339999999999989
2026-03-10 09:04:52.729	Node2	10.489	11.023	0.5339999999999989
2026-03-10 09:04:52.934	Node1	9.709	11.023	1.314
2026-03-10 09:04:53.554	Node1	9.709	11.023	1.314
2026-03-10 09:04:54.249	Node2	10.489	11.023	0.5339999999999989
2026-03-10 09:04:54.739	Node2	10.489	11.023	0.5339999999999989
2026-03-10 09:04:56.579	Node2	10.489	11.023	0.5339999999999989
2026-03-10 09:05:28.754	Node1	9.708	11.023	1.3149999999999995
2026-03-10 09:05:29.104	Node1	9.708	11.023	1.3149999999999995
2026-03-10 09:05:30.794	Node1	9.708	11.023	1.3149999999999995
2026-03-10 09:05:31.124	Node1	9.708	11.023	1.3149999999999995
2026-03-10 09:05:32.894	Node1	9.708	11.023	1.3149999999999995
2026-03-10 09:05:33.224	Node1	9.707	11.023	1.315999999999999
2026-03-10 09:05:44.465	Node3	10.789	11.023	0.23399999999999999
2026-03-10 09:05:45.024	Node1	9.706	11.023	1.3170000000000002
2026-03-10 09:05:46.385	Node3	10.789	11.023	0.23399999999999999
2026-03-10 09:05:48.895	Node3	10.789	11.023	0.23399999999999999
2026-03-10 09:07:06.504	Node1	9.706	11.023	1.3170000000000002
2026-03-10 09:07:08.774	Node1	9.705	11.023	1.3179999999999996
2026-03-10 09:07:10.304	Node1	9.705	11.023	1.3179999999999996
2026-03-10 09:07:30.034	Node1	9.705	11.023	1.3179999999999996
2026-03-10 09:07:30.774	Node1	9.705	11.023	1.3179999999999996
2026-03-10 09:07:32.154	Node1	9.704	11.023	1.318999999999999
2026-03-10 09:07:32.814	Node1	9.704	11.023	1.318999999999999
2026-03-10 09:07:33.904	Node1	9.704	11.023	1.318999999999999
2026-03-10 09:07:35.334	Node1	9.704	11.023	1.318999999999999
2026-03-10 09:08:09.904	Node1	9.703	11.023	1.3200000000000003
2026-03-10 09:08:10.244	Node1	9.703	11.023	1.3200000000000003
2026-03-10 09:08:11.874	Node1	9.702	11.023	1.3209999999999997
2026-03-10 09:08:12.204	Node1	9.702	11.023	1.3209999999999997
2026-03-10 09:08:14.064	Node1	9.702	11.023	1.3209999999999997
2026-03-10 09:08:14.704	Node1	9.702	11.023	1.3209999999999997
2026-03-10 09:08:49.974	Node1	9.701	11.023	1.3219999999999992
2026-03-10 09:08:50.414	Node1	9.701	11.023	1.3219999999999992
2026-03-10 09:08:52.204	Node1	9.701	11.023	1.3219999999999992
2026-03-10 09:08:52.534	Node1	9.701	11.023	1.3219999999999992
2026-03-10 09:08:54.304	Node1	9.7	11.023	1.3230000000000004
2026-03-10 09:08:54.634	Node1	9.7	11.023	1.3230000000000004
2026-03-10 09:09:30.024	Node1	9.699	11.023	1.3239999999999998
2026-03-10 09:09:30.384	Node1	9.699	11.023	1.3239999999999998
2026-03-10 09:09:32.024	Node1	9.699	11.023	1.3239999999999998
2026-03-10 09:09:32.354	Node1	9.699	11.023	1.3239999999999998
2026-03-10 09:09:34.104	Node1	9.699	11.023	1.3239999999999998
2026-03-10 09:09:34.434	Node1	9.698	11.023	1.3249999999999993
2026-03-10 09:10:10.044	Node1	9.698	11.023	1.3249999999999993
2026-03-10 09:10:10.384	Node1	9.697	11.023	1.3260000000000005
2026-03-10 09:10:11.944	Node1	9.697	11.023	1.3260000000000005
2026-03-10 09:10:12.274	Node1	9.697	11.023	1.3260000000000005
2026-03-10 09:10:14.604	Node1	9.697	11.023	1.3260000000000005
2026-03-10 09:10:50.104	Node1	9.696	11.023	1.327
2026-03-10 09:10:50.444	Node1	9.696	11.023	1.327
2026-03-10 09:10:52.054	Node1	9.696	11.023	1.327
2026-03-10 09:10:52.384	Node1	9.695	11.023	1.3279999999999994
2026-03-10 09:10:54.254	Node1	9.695	11.023	1.3279999999999994
2026-03-10 09:10:54.874	Node1	9.695	11.023	1.3279999999999994
2026-03-10 09:11:30.144	Node1	9.694	11.023	1.3289999999999988
2026-03-10 09:11:30.494	Node1	9.694	11.023	1.3289999999999988
2026-03-10 09:11:32.174	Node1	9.694	11.023	1.3289999999999988
2026-03-10 09:11:32.674	Node1	9.693	11.023	1.33
2026-03-10 09:11:34.364	Node1	9.693	11.023	1.33
2026-03-10 09:11:34.984	Node1	9.693	11.023	1.33
2026-03-10 09:12:10.264	Node1	9.692	11.023	1.3309999999999995
2026-03-10 09:12:10.604	Node1	9.692	11.023	1.3309999999999995
2026-03-10 09:12:12.144	Node1	9.692	11.023	1.3309999999999995
2026-03-10 09:12:12.474	Node1	9.692	11.023	1.3309999999999995
2026-03-10 09:12:14.344	Node1	9.691	11.023	1.331999999999999
2026-03-10 09:12:14.674	Node1	9.691	11.023	1.331999999999999
2026-03-10 09:12:50.274	Node1	9.691	11.023	1.331999999999999
2026-03-10 09:12:50.814	Node1	9.69	11.023	1.3330000000000002
2026-03-10 09:12:52.314	Node1	9.69	11.023	1.3330000000000002
2026-03-10 09:12:52.644	Node1	9.69	11.023	1.3330000000000002
2026-03-10 09:12:54.974	Node1	9.69	11.023	1.3330000000000002
2026-03-10 09:13:30.174	Node1	9.689	11.023	1.3339999999999996
2026-03-10 09:13:30.524	Node1	9.689	11.023	1.3339999999999996
2026-03-10 09:13:32.334	Node1	9.688	11.023	1.334999999999999
2026-03-10 09:13:32.804	Node1	9.688	11.023	1.334999999999999
2026-03-10 09:13:34.754	Node1	9.688	11.023	1.334999999999999
2026-03-10 09:13:35.084	Node1	9.688	11.023	1.334999999999999
2026-03-10 09:14:10.404	Node1	9.687	11.023	1.3360000000000003
2026-03-10 09:14:10.744	Node1	9.687	11.023	1.3360000000000003
2026-03-10 09:14:12.354	Node1	9.687	11.023	1.3360000000000003
2026-03-10 09:14:12.684	Node1	9.686	11.023	1.3369999999999997
2026-03-10 09:14:14.534	Node1	9.686	11.023	1.3369999999999997
2026-03-10 09:14:15.154	Node1	9.686	11.023	1.3369999999999997
2026-03-10 09:14:50.264	Node1	9.685	11.023	1.3379999999999992
2026-03-10 09:14:50.614	Node1	9.685	11.023	1.3379999999999992
2026-03-10 09:14:52.464	Node1	9.685	11.023	1.3379999999999992
2026-03-10 09:14:52.794	Node1	9.685	11.023	1.3379999999999992
2026-03-10 09:14:54.674	Node1	9.684	11.023	1.3390000000000004
2026-03-10 09:14:55.004	Node1	9.684	11.023	1.3390000000000004
2026-03-10 09:15:07.125	Node3	10.787	11.023	0.23599999999999888
2026-03-10 09:15:09.425	Node3	10.787	11.023	0.23599999999999888
2026-03-10 09:15:11.495	Node3	10.787	11.023	0.23599999999999888
2026-03-10 09:16:03.645	Node3	10.787	11.023	0.23599999999999888
2026-03-10 09:16:05.425	Node3	10.786	11.023	0.2370000000000001
2026-03-10 09:16:26.694	Node1	9.683	11.023	1.3399999999999999
2026-03-10 09:16:27.414	Node1	9.683	11.023	1.3399999999999999
2026-03-10 09:16:28.884	Node1	9.683	11.023	1.3399999999999999
2026-03-10 09:16:29.434	Node1	9.682	11.023	1.3409999999999993
2026-03-10 09:16:31.344	Node1	9.682	11.023	1.3409999999999993
2026-03-10 09:16:31.964	Node1	9.682	11.023	1.3409999999999993
2026-03-10 09:17:07.454	Node1	9.681	11.023	1.3420000000000005
2026-03-10 09:17:08.284	Node1	9.681	11.023	1.3420000000000005
2026-03-10 09:17:09.894	Node1	9.681	11.023	1.3420000000000005
2026-03-10 09:17:10.234	Node1	9.681	11.023	1.3420000000000005
2026-03-10 09:17:11.764	Node1	9.68	11.023	1.343
2026-03-10 09:17:12.164	Node1	9.68	11.023	1.343
2026-03-10 09:17:23.304	Node1	9.679	11.023	1.3439999999999994
2026-03-10 09:17:23.865	Node3	10.786	11.023	0.2370000000000001
2026-03-10 09:17:24.245	Node3	10.786	11.023	0.2370000000000001
2026-03-10 09:17:25.715	Node3	10.786	11.023	0.2370000000000001
2026-03-10 09:17:26.295	Node3	10.786	11.023	0.2370000000000001
2026-03-10 09:17:28.065	Node3	10.785	11.023	0.23799999999999955
2026-03-10 09:17:46.395	Node3	10.785	11.023	0.23799999999999955
2026-03-10 09:17:46.745	Node3	10.785	11.023	0.23799999999999955
2026-03-10 09:17:47.885	Node3	10.785	11.023	0.23799999999999955
2026-03-10 09:17:48.235	Node3	10.784	11.023	0.238999999999999
2026-03-10 09:17:48.575	Node3	10.784	11.023	0.238999999999999
2026-03-10 09:17:49.945	Node3	10.784	11.023	0.238999999999999
2026-03-10 09:17:50.375	Node3	10.784	11.023	0.238999999999999
2026-03-10 09:18:02.435	Node3	10.783	11.023	0.2400000000000002
2026-03-10 09:18:03.814	Node1	9.679	11.023	1.3439999999999994
2026-03-10 09:18:04.865	Node3	10.783	11.023	0.2400000000000002
2026-03-10 09:18:05.844	Node1	9.679	11.023	1.3439999999999994
2026-03-10 09:18:08.234	Node1	9.678	11.023	1.3449999999999989
2026-03-10 09:18:08.814	Node1	9.678	11.023	1.3449999999999989
2026-03-10 09:18:23.419	Node2	10.486	11.023	0.536999999999999
2026-03-10 09:18:26.059	Node2	10.486	11.023	0.536999999999999
2026-03-10 09:18:28.249	Node2	10.486	11.023	0.536999999999999
2026-03-10 09:18:44.264	Node1	9.677	11.023	1.346
2026-03-10 09:18:44.604	Node1	9.677	11.023	1.346
2026-03-10 09:18:45.954	Node1	9.677	11.023	1.346
2026-03-10 09:18:46.344	Node1	9.676	11.023	1.3469999999999995
2026-03-10 09:19:24.014	Node1	9.676	11.023	1.3469999999999995
2026-03-10 09:19:24.844	Node1	9.675	11.023	1.347999999999999
2026-03-10 09:19:26.474	Node1	9.675	11.023	1.347999999999999
2026-03-10 09:19:26.874	Node1	9.675	11.023	1.347999999999999
2026-03-10 09:20:04.414	Node1	9.674	11.023	1.3490000000000002
2026-03-10 09:20:04.764	Node1	9.674	11.023	1.3490000000000002
2026-03-10 09:20:06.164	Node1	9.674	11.023	1.3490000000000002
2026-03-10 09:20:06.504	Node1	9.674	11.023	1.3490000000000002
2026-03-10 09:20:08.344	Node1	9.673	11.023	1.3499999999999996
2026-03-10 09:20:08.684	Node1	9.673	11.023	1.3499999999999996
2026-03-10 09:20:44.074	Node1	9.672	11.023	1.350999999999999
2026-03-10 09:20:44.814	Node1	9.672	11.023	1.350999999999999
2026-03-10 09:20:46.314	Node1	9.672	11.023	1.350999999999999
2026-03-10 09:20:46.784	Node1	9.672	11.023	1.350999999999999
2026-03-10 09:20:48.774	Node1	9.672	11.023	1.350999999999999
2026-03-10 09:20:49.104	Node1	9.671	11.023	1.3520000000000003
2026-03-10 09:21:24.204	Node1	9.671	11.023	1.3520000000000003
2026-03-10 09:21:24.534	Node1	9.67	11.023	1.3529999999999998
2026-03-10 09:21:26.364	Node1	9.67	11.023	1.3529999999999998
2026-03-10 09:21:26.704	Node1	9.67	11.023	1.3529999999999998
2026-03-10 09:21:28.564	Node1	9.67	11.023	1.3529999999999998
2026-03-10 09:21:28.904	Node1	9.669	11.023	1.3539999999999992
2026-03-10 09:21:40.985	Node3	10.782	11.023	0.24099999999999966
2026-03-10 09:21:42.855	Node3	10.782	11.023	0.24099999999999966
2026-03-10 09:21:45.205	Node3	10.781	11.023	0.2419999999999991
2026-03-10 09:23:17.375	Node3	10.781	11.023	0.2419999999999991
2026-03-10 09:23:18.855	Node3	10.781	11.023	0.2419999999999991
2026-03-10 09:23:21.095	Node3	10.781	11.023	0.2419999999999991
2026-03-10 09:23:21.845	Node3	10.78	11.023	0.24300000000000033
2026-03-10 09:23:40.944	Node1	9.668	11.023	1.3550000000000004
2026-03-10 09:23:41.284	Node1	9.668	11.023	1.3550000000000004
2026-03-10 09:23:43.104	Node1	9.668	11.023	1.3550000000000004
2026-03-10 09:23:43.444	Node1	9.667	11.023	1.3559999999999999
2026-03-10 09:23:45.874	Node1	9.667	11.023	1.3559999999999999
2026-03-10 09:24:21.344	Node1	9.666	11.023	1.3569999999999993
2026-03-10 09:24:21.704	Node1	9.666	11.023	1.3569999999999993
2026-03-10 09:24:22.034	Node1	9.666	11.023	1.3569999999999993
2026-03-10 09:24:23.364	Node1	9.666	11.023	1.3569999999999993
2026-03-10 09:24:23.704	Node1	9.666	11.023	1.3569999999999993
2026-03-10 09:24:25.554	Node1	9.665	11.023	1.3580000000000005
2026-03-10 09:24:36.574	Node1	9.665	11.023	1.3580000000000005
2026-03-10 09:25:15.774	Node1	9.664	11.023	1.359
2026-03-10 09:25:16.154	Node1	9.663	11.023	1.3599999999999994
2026-03-10 09:25:18.034	Node1	9.663	11.023	1.3599999999999994
2026-03-10 09:25:18.464	Node1	9.663	11.023	1.3599999999999994
2026-03-10 09:25:19.814	Node1	9.663	11.023	1.3599999999999994
2026-03-10 09:25:20.824	Node1	9.663	11.023	1.3599999999999994
2026-03-10 09:25:37.639	Node2	10.485	11.023	0.5380000000000003
2026-03-10 09:25:39.949	Node2	10.484	11.023	0.5389999999999997
2026-03-10 09:25:42.089	Node2	10.484	11.023	0.5389999999999997
2026-03-10 09:25:55.844	Node1	9.662	11.023	1.3609999999999989
2026-03-10 09:25:56.174	Node1	9.662	11.023	1.3609999999999989
2026-03-10 09:25:57.604	Node1	9.662	11.023	1.3609999999999989
2026-03-10 09:25:57.944	Node1	9.661	11.023	1.362
2026-03-10 09:26:16.529	Node2	10.483	11.023	0.5399999999999991
2026-03-10 09:26:17.339	Node2	10.483	11.023	0.5399999999999991
2026-03-10 09:26:18.749	Node2	10.483	11.023	0.5399999999999991
2026-03-10 09:26:19.149	Node2	10.483	11.023	0.5399999999999991
2026-03-10 09:26:20.929	Node2	10.482	11.023	0.5410000000000004
2026-03-10 09:26:21.579	Node2	10.482	11.023	0.5410000000000004
2026-03-10 09:26:32.609	Node2	10.482	11.023	0.5410000000000004
2026-03-10 09:26:35.419	Node2	10.481	11.023	0.5419999999999998
2026-03-10 09:26:35.594	Node1	9.661	11.023	1.362
2026-03-10 09:26:35.924	Node1	9.66	11.023	1.3629999999999995
2026-03-10 09:26:37.429	Node2	10.481	11.023	0.5419999999999998
2026-03-10 09:26:37.744	Node1	9.66	11.023	1.3629999999999995
2026-03-10 09:26:38.164	Node1	9.66	11.023	1.3629999999999995
2026-03-10 09:26:39.934	Node1	9.66	11.023	1.3629999999999995
2026-03-10 09:26:40.264	Node1	9.66	11.023	1.3629999999999995
2026-03-10 09:27:15.924	Node1	9.659	11.023	1.363999999999999
2026-03-10 09:27:16.264	Node1	9.659	11.023	1.363999999999999
2026-03-10 09:27:17.894	Node1	9.658	11.023	1.3650000000000002
2026-03-10 09:27:18.224	Node1	9.658	11.023	1.3650000000000002
2026-03-10 09:27:19.754	Node1	9.658	11.023	1.3650000000000002
2026-03-10 09:27:20.124	Node1	9.658	11.023	1.3650000000000002
2026-03-10 09:27:56.054	Node1	9.657	11.023	1.3659999999999997
2026-03-10 09:27:56.394	Node1	9.657	11.023	1.3659999999999997
2026-03-10 09:27:57.834	Node1	9.657	11.023	1.3659999999999997
2026-03-10 09:27:58.164	Node1	9.656	11.023	1.366999999999999
2026-03-10 09:28:00.614	Node1	9.656	11.023	1.366999999999999
2026-03-10 09:28:35.594	Node1	9.655	11.023	1.3680000000000003
2026-03-10 09:28:36.464	Node1	9.655	11.023	1.3680000000000003
2026-03-10 09:28:37.814	Node1	9.655	11.023	1.3680000000000003
2026-03-10 09:28:38.234	Node1	9.655	11.023	1.3680000000000003
2026-03-10 09:28:40.004	Node1	9.654	11.023	1.3689999999999998
2026-03-10 09:29:16.074	Node1	9.654	11.023	1.3689999999999998
